,tier,race1,gender,fulltime,sex,decile1b,Unnamed: 0.1,Unnamed: 0,decile3,decile1,lsat,ugpa,grad,bar1,fam_inc,Unary_Unnamed: 0.1,Unary_Unnamed: 0,Unary_decile3,sex_1.0,sex_2.0,Unary_lsat,Unary_ugpa,Unary_grad,fulltime_1.0,fulltime_2.0,Unary_fam_inc,gender_0,gender_1,race1_0,race1_1,race1_2,race1_3,race1_4,tier_1.0,tier_2.0,tier_3.0,tier_4.0,tier_5.0,tier_6.0,academic_performance,"GROUPBY_['sex', 'fulltime']_mean_lsat","GROUPBY_['sex', 'tier']_mean_lsat","GROUPBY_['sex', 'race1']_mean_lsat","GROUPBY_['sex', 'tier']_mean_ugpa","GROUPBY_['sex', 'fulltime']_mean_ugpa","GROUPBY_['sex', 'tier']_std_lsat","GROUPBY_['sex', 'race1', 'tier']_median_lsat","GROUPBY_['race1', 'tier']_mean_ugpa","GROUPBY_['sex', 'tier', 'fulltime']_mean_fam_inc","GROUPBY_['sex', 'race1', 'tier']_mean_ugpa",lsat_minus_ugpa
4170,2.0,1,1,1.0,2.0,6.0,4170,4170,8.0,6.0,0,3,0,0,3.0,417.0,17388900,0.8,False,True,0.0,1.0,0.0,True,False,0.5,False,True,False,True,False,False,False,False,True,False,False,False,False,0,1.263457330415755,0.6655518394648829,1.4224049331963,1.1505016722408026,1.2827133479212254,0.9169455861031895,0.0,1.148936170212766,3.5107913669064748,1.1541353383458646,-3
4171,6.0,1,1,1.0,2.0,6.0,4171,4171,6.0,6.0,3,3,0,1,5.0,417.1,17397241,0.6,False,True,1.0,1.0,0.0,True,False,1.0,False,True,False,True,False,False,False,False,False,False,False,False,True,9,1.263457330415755,2.0463576158940397,1.4224049331963,1.8741721854304636,1.2827133479212254,1.13335930368894,3.0,1.770949720670391,3.76158940397351,1.9469026548672566,0
4172,5.0,1,0,1.0,1.0,9.0,4172,4172,7.0,9.0,3,3,0,1,4.0,417.20000000000005,17405584,0.7,True,False,1.0,1.0,0.0,True,False,0.75,True,False,False,True,False,False,False,False,False,False,False,True,False,9,1.0680127523910734,1.218487394957983,1.2883135059482156,1.319327731092437,1.2731137088204039,1.1053470439737765,1.0,1.383587786259542,3.3419354838709676,1.3888888888888888,0
4173,4.0,1,0,1.0,1.0,10.0,4173,4173,10.0,10.0,0,3,0,1,3.0,417.3,17413929,1.0,True,False,0.0,1.0,0.0,True,False,0.5,True,False,False,True,False,False,False,False,False,False,True,False,False,0,1.0680127523910734,1.2362948960302458,1.2883135059482156,1.3194706994328922,1.2731137088204039,1.0566018447486132,2.0,1.4006928406466512,3.3685258964143427,1.420911528150134,-3
4174,3.0,0,0,1.0,1.0,8.0,4174,4174,6.0,9.0,3,3,0,0,4.0,417.40000000000003,17422276,0.6,True,False,1.0,1.0,0.0,True,False,0.75,True,False,True,False,False,False,False,False,False,True,False,False,False,9,1.0680127523910734,0.9485924112607099,0.5714285714285714,1.237454100367197,1.2731137088204039,0.9986761342736845,0.0,1.16,3.4115168539325844,1.2982456140350878,0
4175,5.0,2,0,1.0,1.0,4.0,4175,4175,8.0,4.0,1,3,0,1,4.0,417.5,17430625,0.8,True,False,0.3333333333333333,1.0,0.0,True,False,0.75,True,False,False,False,True,False,False,False,False,False,False,True,False,3,1.0680127523910734,1.218487394957983,0.9035087719298246,1.319327731092437,1.2731137088204039,1.1053470439737765,1.0,1.4264705882352942,3.3419354838709676,1.6111111111111112,-2
4176,4.0,1,1,1.0,2.0,9.0,4176,4176,9.0,9.0,2,3,0,1,3.0,417.6,17438976,0.9,False,True,0.6666666666666666,1.0,0.0,True,False,0.5,False,True,False,True,False,False,False,False,False,False,True,False,False,6,1.263457330415755,1.4364207221350078,1.4224049331963,1.3406593406593406,1.2827133479212254,1.086419194179608,2.0,1.4006928406466512,3.370860927152318,1.385395537525355,-1
4177,4.0,1,0,1.0,1.0,10.0,4177,4177,10.0,10.0,1,3,0,1,5.0,417.70000000000005,17447329,1.0,True,False,0.3333333333333333,1.0,0.0,True,False,1.0,True,False,False,True,False,False,False,False,False,False,True,False,False,3,1.0680127523910734,1.2362948960302458,1.2883135059482156,1.3194706994328922,1.2731137088204039,1.0566018447486132,2.0,1.4006928406466512,3.3685258964143427,1.420911528150134,-2
4178,4.0,2,1,1.0,2.0,1.0,4178,4178,1.0,1.0,0,3,0,0,4.0,417.8,17455684,0.1,False,True,0.0,1.0,0.0,True,False,0.75,False,True,False,False,True,False,False,False,False,False,True,False,False,0,1.263457330415755,1.4364207221350078,1.0,1.3406593406593406,1.2827133479212254,1.086419194179608,1.0,1.0444444444444445,3.370860927152318,1.3636363636363635,-3
4179,3.0,1,0,1.0,1.0,5.0,4179,4179,4.0,5.0,0,3,0,0,5.0,417.90000000000003,17464041,0.4,True,False,0.0,1.0,0.0,True,False,1.0,True,False,False,True,False,False,False,False,False,True,False,False,False,0,1.0680127523910734,0.9485924112607099,1.2883135059482156,1.237454100367197,1.2731137088204039,0.9986761342736845,1.0,1.2040208488458675,3.4115168539325844,1.2466666666666666,-3
4180,6.0,1,1,1.0,2.0,3.0,4180,4180,3.0,4.0,3,3,0,0,4.0,418.0,17472400,0.3,False,True,1.0,1.0,0.0,True,False,0.75,False,True,False,True,False,False,False,False,False,False,False,False,True,9,1.263457330415755,2.0463576158940397,1.4224049331963,1.8741721854304636,1.2827133479212254,1.13335930368894,3.0,1.770949720670391,3.76158940397351,1.9469026548672566,0
4181,3.0,1,1,1.0,2.0,6.0,4181,4181,7.0,6.0,1,3,0,1,3.0,418.1,17480761,0.7,False,True,0.3333333333333333,1.0,0.0,True,False,0.5,False,True,False,True,False,False,False,False,False,True,False,False,False,3,1.263457330415755,1.1003271537622683,1.4224049331963,1.1472191930207198,1.2827133479212254,0.9805810492578442,1.0,1.2040208488458675,3.4656019656019654,1.1695827725437415,-2
4182,6.0,1,0,1.0,1.0,2.0,4182,4182,2.0,2.0,3,3,0,1,4.0,418.20000000000005,17489124,0.2,True,False,1.0,1.0,0.0,True,False,0.75,True,False,False,True,False,False,False,False,False,False,False,False,True,9,1.0680127523910734,1.696969696969697,1.2883135059482156,1.5252525252525253,1.2731137088204039,1.1379765918340115,3.0,1.770949720670391,3.4536082474226806,1.4696969696969697,0
4183,4.0,1,1,1.0,2.0,10.0,4183,4183,10.0,10.0,3,3,0,1,4.0,418.3,17497489,1.0,False,True,1.0,1.0,0.0,True,False,0.75,False,True,False,True,False,False,False,False,False,False,True,False,False,9,1.263457330415755,1.4364207221350078,1.4224049331963,1.3406593406593406,1.2827133479212254,1.086419194179608,2.0,1.4006928406466512,3.370860927152318,1.385395537525355,0
4184,3.0,1,0,1.0,1.0,5.0,4184,4184,7.0,5.0,3,3,0,1,3.0,418.40000000000003,17505856,0.7,True,False,1.0,1.0,0.0,True,False,0.5,True,False,False,True,False,False,False,False,False,True,False,False,False,9,1.0680127523910734,0.9485924112607099,1.2883135059482156,1.237454100367197,1.2731137088204039,0.9986761342736845,1.0,1.2040208488458675,3.4115168539325844,1.2466666666666666,0
4185,3.0,1,0,2.0,1.0,10.0,4185,4185,10.0,10.0,0,3,0,1,3.0,418.5,17514225,1.0,True,False,0.0,1.0,0.0,False,True,0.5,True,False,False,True,False,False,False,False,False,True,False,False,False,0,0.7821782178217822,0.9485924112607099,1.2883135059482156,1.237454100367197,1.2722772277227723,0.9986761342736845,1.0,1.2040208488458675,3.2,1.2466666666666666,-3
4186,5.0,1,1,1.0,2.0,7.0,4186,4186,5.0,7.0,3,3,0,1,4.0,418.6,17522596,0.5,False,True,1.0,1.0,0.0,True,False,0.75,False,True,False,True,False,False,False,False,False,False,False,True,False,9,1.263457330415755,1.6125,1.4224049331963,1.365,1.2827133479212254,1.106981150774676,2.0,1.383587786259542,3.4404761904761907,1.37987012987013,0
4187,5.0,2,1,1.0,2.0,2.0,4187,4187,2.0,2.0,1,3,0,0,3.0,418.70000000000005,17530969,0.2,False,True,0.3333333333333333,1.0,0.0,True,False,0.5,False,True,False,False,True,False,False,False,False,False,False,True,False,3,1.263457330415755,1.6125,1.0,1.365,1.2827133479212254,1.106981150774676,1.0,1.4264705882352942,3.4404761904761907,1.21875,-2
4188,5.0,1,1,1.0,2.0,9.0,4188,4188,9.0,9.0,3,3,0,1,4.0,418.8,17539344,0.9,False,True,1.0,1.0,0.0,True,False,0.75,False,True,False,True,False,False,False,False,False,False,False,True,False,9,1.263457330415755,1.6125,1.4224049331963,1.365,1.2827133479212254,1.106981150774676,2.0,1.383587786259542,3.4404761904761907,1.37987012987013,0
4189,5.0,1,0,1.0,1.0,8.0,4189,4189,8.0,8.0,3,3,0,0,3.0,418.90000000000003,17547721,0.8,True,False,1.0,1.0,0.0,True,False,0.5,True,False,False,True,False,False,False,False,False,False,False,True,False,9,1.0680127523910734,1.218487394957983,1.2883135059482156,1.319327731092437,1.2731137088204039,1.1053470439737765,1.0,1.383587786259542,3.3419354838709676,1.3888888888888888,0
4190,2.0,1,0,1.0,1.0,6.0,4190,4190,6.0,7.0,2,3,0,0,3.0,419.0,17556100,0.6,True,False,0.6666666666666666,1.0,0.0,True,False,0.5,True,False,False,True,False,False,False,False,True,False,False,False,False,6,1.0680127523910734,0.6395939086294417,1.2883135059482156,1.1218274111675126,1.2731137088204039,0.924196196572256,0.0,1.148936170212766,3.2960893854748603,1.1401273885350318,-1
4191,5.0,1,0,1.0,1.0,8.0,4191,4191,7.0,8.0,1,3,0,1,3.0,419.1,17564481,0.7,True,False,0.3333333333333333,1.0,0.0,True,False,0.5,True,False,False,True,False,False,False,False,False,False,False,True,False,3,1.0680127523910734,1.218487394957983,1.2883135059482156,1.319327731092437,1.2731137088204039,1.1053470439737765,1.0,1.383587786259542,3.3419354838709676,1.3888888888888888,-2
4192,3.0,1,1,2.0,2.0,5.0,4192,4192,8.0,6.0,3,3,0,1,4.0,419.20000000000005,17572864,0.8,False,True,1.0,1.0,0.0,False,True,0.75,False,True,False,True,False,False,False,False,False,True,False,False,False,9,0.9502262443438914,1.1003271537622683,1.4224049331963,1.1472191930207198,1.167420814479638,0.9805810492578442,1.0,1.2040208488458675,3.2718446601941746,1.1695827725437415,0
4193,4.0,4,1,1.0,2.0,4.0,4193,4193,4.0,4.0,1,3,0,1,4.0,419.3,17581249,0.4,False,True,0.3333333333333333,1.0,0.0,True,False,0.75,False,True,False,False,False,False,True,False,False,False,True,False,False,3,1.263457330415755,1.4364207221350078,0.7966101694915254,1.3406593406593406,1.2827133479212254,1.086419194179608,0.0,1.0689655172413792,3.370860927152318,0.9230769230769231,-2
4194,5.0,1,1,1.0,2.0,8.0,4194,4194,6.0,8.0,3,3,0,1,4.0,419.40000000000003,17589636,0.6,False,True,1.0,1.0,0.0,True,False,0.75,False,True,False,True,False,False,False,False,False,False,False,True,False,9,1.263457330415755,1.6125,1.4224049331963,1.365,1.2827133479212254,1.106981150774676,2.0,1.383587786259542,3.4404761904761907,1.37987012987013,0
4195,3.0,1,0,1.0,1.0,8.0,4195,4195,9.0,9.0,2,3,0,1,2.0,419.5,17598025,0.9,True,False,0.6666666666666666,1.0,0.0,True,False,0.25,True,False,False,True,False,False,False,False,False,True,False,False,False,6,1.0680127523910734,0.9485924112607099,1.2883135059482156,1.237454100367197,1.2731137088204039,0.9986761342736845,1.0,1.2040208488458675,3.4115168539325844,1.2466666666666666,-1
4196,6.0,1,0,1.0,1.0,4.0,4196,4196,4.0,4.0,2,3,0,1,4.0,419.6,17606416,0.4,True,False,0.6666666666666666,1.0,0.0,True,False,0.75,True,False,False,True,False,False,False,False,False,False,False,False,True,6,1.0680127523910734,1.696969696969697,1.2883135059482156,1.5252525252525253,1.2731137088204039,1.1379765918340115,3.0,1.770949720670391,3.4536082474226806,1.4696969696969697,-1
4197,3.0,1,0,2.0,1.0,1.0,4197,4197,1.0,1.0,0,3,0,0,3.0,419.70000000000005,17614809,0.1,True,False,0.0,1.0,0.0,False,True,0.5,True,False,False,True,False,False,False,False,False,True,False,False,False,0,0.7821782178217822,0.9485924112607099,1.2883135059482156,1.237454100367197,1.2722772277227723,0.9986761342736845,1.0,1.2040208488458675,3.2,1.2466666666666666,-3
4198,3.0,1,0,2.0,1.0,6.0,4198,4198,9.0,6.0,0,3,0,1,2.0,419.8,17623204,0.9,True,False,0.0,1.0,0.0,False,True,0.25,True,False,False,True,False,False,False,False,False,True,False,False,False,0,0.7821782178217822,0.9485924112607099,1.2883135059482156,1.237454100367197,1.2722772277227723,0.9986761342736845,1.0,1.2040208488458675,3.2,1.2466666666666666,-3
4199,4.0,1,1,1.0,2.0,4.0,4199,4199,3.0,5.0,0,3,0,0,3.0,419.90000000000003,17631601,0.3,False,True,0.0,1.0,0.0,True,False,0.5,False,True,False,True,False,False,False,False,False,False,True,False,False,0,1.263457330415755,1.4364207221350078,1.4224049331963,1.3406593406593406,1.2827133479212254,1.086419194179608,2.0,1.4006928406466512,3.370860927152318,1.385395537525355,-3
4200,3.0,1,0,1.0,1.0,10.0,4200,4200,10.0,10.0,1,3,0,1,3.0,420.0,17640000,1.0,True,False,0.3333333333333333,1.0,0.0,True,False,0.5,True,False,False,True,False,False,False,False,False,True,False,False,False,3,1.0680127523910734,0.9485924112607099,1.2883135059482156,1.237454100367197,1.2731137088204039,0.9986761342736845,1.0,1.2040208488458675,3.4115168539325844,1.2466666666666666,-2
4201,5.0,1,1,1.0,2.0,1.0,4201,4201,1.0,1.0,3,3,0,0,3.0,420.1,17648401,0.1,False,True,1.0,1.0,0.0,True,False,0.5,False,True,False,True,False,False,False,False,False,False,False,True,False,9,1.263457330415755,1.6125,1.4224049331963,1.365,1.2827133479212254,1.106981150774676,2.0,1.383587786259542,3.4404761904761907,1.37987012987013,0
4202,4.0,1,0,1.0,1.0,3.0,4202,4202,5.0,3.0,2,3,0,1,3.0,420.20000000000005,17656804,0.5,True,False,0.6666666666666666,1.0,0.0,True,False,0.5,True,False,False,True,False,False,False,False,False,False,True,False,False,6,1.0680127523910734,1.2362948960302458,1.2883135059482156,1.3194706994328922,1.2731137088204039,1.0566018447486132,2.0,1.4006928406466512,3.3685258964143427,1.420911528150134,-1
4203,4.0,3,0,1.0,1.0,2.0,4203,4203,1.0,2.0,0,3,0,0,3.0,420.3,17665209,0.1,True,False,0.0,1.0,0.0,True,False,0.5,True,False,False,False,False,True,False,False,False,False,True,False,False,0,1.0680127523910734,1.2362948960302458,0.2529411764705882,1.3194706994328922,1.2731137088204039,1.0566018447486132,0.0,1.1523178807947019,3.3685258964143427,1.1477272727272727,-3
4204,4.0,1,1,1.0,2.0,10.0,4204,4204,10.0,10.0,3,3,0,1,4.0,420.40000000000003,17673616,1.0,False,True,1.0,1.0,0.0,True,False,0.75,False,True,False,True,False,False,False,False,False,False,True,False,False,9,1.263457330415755,1.4364207221350078,1.4224049331963,1.3406593406593406,1.2827133479212254,1.086419194179608,2.0,1.4006928406466512,3.370860927152318,1.385395537525355,0
4205,5.0,1,0,1.0,1.0,8.0,4205,4205,8.0,8.0,3,3,0,1,4.0,420.5,17682025,0.8,True,False,1.0,1.0,0.0,True,False,0.75,True,False,False,True,False,False,False,False,False,False,False,True,False,9,1.0680127523910734,1.218487394957983,1.2883135059482156,1.319327731092437,1.2731137088204039,1.1053470439737765,1.0,1.383587786259542,3.3419354838709676,1.3888888888888888,0
4206,5.0,0,0,1.0,1.0,1.0,4206,4206,1.0,1.0,0,3,0,1,3.0,420.6,17690436,0.1,True,False,0.0,1.0,0.0,True,False,0.5,True,False,True,False,False,False,False,False,False,False,False,True,False,0,1.0680127523910734,1.218487394957983,0.5714285714285714,1.319327731092437,1.2731137088204039,1.1053470439737765,0.0,1.4,3.3419354838709676,1.4375,-3
4207,4.0,1,0,1.0,1.0,8.0,4207,4207,7.0,8.0,1,3,0,1,5.0,420.70000000000005,17698849,0.7,True,False,0.3333333333333333,1.0,0.0,True,False,1.0,True,False,False,True,False,False,False,False,False,False,True,False,False,3,1.0680127523910734,1.2362948960302458,1.2883135059482156,1.3194706994328922,1.2731137088204039,1.0566018447486132,2.0,1.4006928406466512,3.3685258964143427,1.420911528150134,-2
4208,4.0,1,0,1.0,1.0,1.0,4208,4208,1.0,1.0,1,3,0,0,4.0,420.8,17707264,0.1,True,False,0.3333333333333333,1.0,0.0,True,False,0.75,True,False,False,True,False,False,False,False,False,False,True,False,False,3,1.0680127523910734,1.2362948960302458,1.2883135059482156,1.3194706994328922,1.2731137088204039,1.0566018447486132,2.0,1.4006928406466512,3.3685258964143427,1.420911528150134,-2
4209,6.0,2,1,1.0,2.0,6.0,4209,4209,8.0,6.0,3,3,0,1,3.0,420.90000000000003,17715681,0.8,False,True,1.0,1.0,0.0,True,False,0.5,False,True,False,False,True,False,False,False,False,False,False,False,True,9,1.263457330415755,2.0463576158940397,1.0,1.8741721854304636,1.2827133479212254,1.13335930368894,3.0,2.1666666666666665,3.76158940397351,1.5555555555555556,0
4210,5.0,0,0,1.0,1.0,6.0,4210,4210,6.0,6.0,2,3,0,1,3.0,421.0,17724100,0.6,True,False,0.6666666666666666,1.0,0.0,True,False,0.5,True,False,True,False,False,False,False,False,False,False,False,True,False,6,1.0680127523910734,1.218487394957983,0.5714285714285714,1.319327731092437,1.2731137088204039,1.1053470439737765,0.0,1.4,3.3419354838709676,1.4375,-1
4211,5.0,1,0,1.0,1.0,3.0,4211,4211,2.0,4.0,1,3,0,1,3.0,421.1,17732521,0.2,True,False,0.3333333333333333,1.0,0.0,True,False,0.5,True,False,False,True,False,False,False,False,False,False,False,True,False,3,1.0680127523910734,1.218487394957983,1.2883135059482156,1.319327731092437,1.2731137088204039,1.1053470439737765,1.0,1.383587786259542,3.3419354838709676,1.3888888888888888,-2
4212,4.0,1,0,1.0,1.0,5.0,4212,4212,5.0,5.0,2,3,0,1,2.0,421.20000000000005,17740944,0.5,True,False,0.6666666666666666,1.0,0.0,True,False,0.25,True,False,False,True,False,False,False,False,False,False,True,False,False,6,1.0680127523910734,1.2362948960302458,1.2883135059482156,1.3194706994328922,1.2731137088204039,1.0566018447486132,2.0,1.4006928406466512,3.3685258964143427,1.420911528150134,-1
4213,5.0,1,0,1.0,1.0,6.0,4213,4213,6.0,6.0,3,3,0,1,4.0,421.3,17749369,0.6,True,False,1.0,1.0,0.0,True,False,0.75,True,False,False,True,False,False,False,False,False,False,False,True,False,9,1.0680127523910734,1.218487394957983,1.2883135059482156,1.319327731092437,1.2731137088204039,1.1053470439737765,1.0,1.383587786259542,3.3419354838709676,1.3888888888888888,0
4214,6.0,1,1,1.0,2.0,4.0,4214,4214,3.0,5.0,3,3,0,0,5.0,421.40000000000003,17757796,0.3,False,True,1.0,1.0,0.0,True,False,1.0,False,True,False,True,False,False,False,False,False,False,False,False,True,9,1.263457330415755,2.0463576158940397,1.4224049331963,1.8741721854304636,1.2827133479212254,1.13335930368894,3.0,1.770949720670391,3.76158940397351,1.9469026548672566,0
4215,3.0,1,0,1.0,1.0,9.0,4215,4215,9.0,9.0,1,3,0,1,4.0,421.5,17766225,0.9,True,False,0.3333333333333333,1.0,0.0,True,False,0.75,True,False,False,True,False,False,False,False,False,True,False,False,False,3,1.0680127523910734,0.9485924112607099,1.2883135059482156,1.237454100367197,1.2731137088204039,0.9986761342736845,1.0,1.2040208488458675,3.4115168539325844,1.2466666666666666,-2
4216,4.0,1,0,1.0,1.0,2.0,4216,4216,1.0,2.0,1,3,0,0,4.0,421.6,17774656,0.1,True,False,0.3333333333333333,1.0,0.0,True,False,0.75,True,False,False,True,False,False,False,False,False,False,True,False,False,3,1.0680127523910734,1.2362948960302458,1.2883135059482156,1.3194706994328922,1.2731137088204039,1.0566018447486132,2.0,1.4006928406466512,3.3685258964143427,1.420911528150134,-2
4217,5.0,1,1,1.0,2.0,8.0,4217,4217,7.0,8.0,3,3,0,1,4.0,421.70000000000005,17783089,0.7,False,True,1.0,1.0,0.0,True,False,0.75,False,True,False,True,False,False,False,False,False,False,False,True,False,9,1.263457330415755,1.6125,1.4224049331963,1.365,1.2827133479212254,1.106981150774676,2.0,1.383587786259542,3.4404761904761907,1.37987012987013,0
4218,5.0,1,1,1.0,2.0,3.0,4218,4218,1.0,3.0,3,3,0,1,4.0,421.8,17791524,0.1,False,True,1.0,1.0,0.0,True,False,0.75,False,True,False,True,False,False,False,False,False,False,False,True,False,9,1.263457330415755,1.6125,1.4224049331963,1.365,1.2827133479212254,1.106981150774676,2.0,1.383587786259542,3.4404761904761907,1.37987012987013,0
4219,4.0,1,0,1.0,1.0,2.0,4219,4219,3.0,3.0,0,3,0,0,4.0,421.90000000000003,17799961,0.3,True,False,0.0,1.0,0.0,True,False,0.75,True,False,False,True,False,False,False,False,False,False,True,False,False,0,1.0680127523910734,1.2362948960302458,1.2883135059482156,1.3194706994328922,1.2731137088204039,1.0566018447486132,2.0,1.4006928406466512,3.3685258964143427,1.420911528150134,-3
4220,6.0,1,1,1.0,2.0,2.0,4220,4220,4.0,3.0,3,3,0,1,3.0,422.0,17808400,0.4,False,True,1.0,1.0,0.0,True,False,0.5,False,True,False,True,False,False,False,False,False,False,False,False,True,9,1.263457330415755,2.0463576158940397,1.4224049331963,1.8741721854304636,1.2827133479212254,1.13335930368894,3.0,1.770949720670391,3.76158940397351,1.9469026548672566,0
4221,2.0,0,0,1.0,1.0,1.0,4221,4221,2.0,1.0,0,3,0,0,3.0,422.1,17816841,0.2,True,False,0.0,1.0,0.0,True,False,0.5,True,False,True,False,False,False,False,False,True,False,False,False,False,0,1.0680127523910734,0.6395939086294417,0.5714285714285714,1.1218274111675126,1.2731137088204039,0.924196196572256,0.0,1.1578947368421053,3.2960893854748603,1.375,-3
4222,3.0,1,1,1.0,2.0,9.0,4222,4222,10.0,9.0,1,3,0,1,3.0,422.20000000000005,17825284,1.0,False,True,0.3333333333333333,1.0,0.0,True,False,0.5,False,True,False,True,False,False,False,False,False,True,False,False,False,3,1.263457330415755,1.1003271537622683,1.4224049331963,1.1472191930207198,1.2827133479212254,0.9805810492578442,1.0,1.2040208488458675,3.4656019656019654,1.1695827725437415,-2
4223,3.0,1,0,1.0,1.0,10.0,4223,4223,10.0,10.0,2,3,0,1,4.0,422.3,17833729,1.0,True,False,0.6666666666666666,1.0,0.0,True,False,0.75,True,False,False,True,False,False,False,False,False,True,False,False,False,6,1.0680127523910734,0.9485924112607099,1.2883135059482156,1.237454100367197,1.2731137088204039,0.9986761342736845,1.0,1.2040208488458675,3.4115168539325844,1.2466666666666666,-1
4224,4.0,1,0,1.0,1.0,6.0,4224,4224,8.0,6.0,1,3,0,1,5.0,422.40000000000003,17842176,0.8,True,False,0.3333333333333333,1.0,0.0,True,False,1.0,True,False,False,True,False,False,False,False,False,False,True,False,False,3,1.0680127523910734,1.2362948960302458,1.2883135059482156,1.3194706994328922,1.2731137088204039,1.0566018447486132,2.0,1.4006928406466512,3.3685258964143427,1.420911528150134,-2
4225,5.0,1,1,1.0,2.0,2.0,4225,4225,2.0,2.0,3,3,0,0,4.0,422.5,17850625,0.2,False,True,1.0,1.0,0.0,True,False,0.75,False,True,False,True,False,False,False,False,False,False,False,True,False,9,1.263457330415755,1.6125,1.4224049331963,1.365,1.2827133479212254,1.106981150774676,2.0,1.383587786259542,3.4404761904761907,1.37987012987013,0
4226,4.0,1,1,1.0,2.0,1.0,4226,4226,1.0,1.0,1,3,0,0,4.0,422.6,17859076,0.1,False,True,0.3333333333333333,1.0,0.0,True,False,0.75,False,True,False,True,False,False,False,False,False,False,True,False,False,3,1.263457330415755,1.4364207221350078,1.4224049331963,1.3406593406593406,1.2827133479212254,1.086419194179608,2.0,1.4006928406466512,3.370860927152318,1.385395537525355,-2
4227,6.0,1,1,1.0,2.0,4.0,4227,4227,4.0,4.0,3,3,0,1,4.0,422.70000000000005,17867529,0.4,False,True,1.0,1.0,0.0,True,False,0.75,False,True,False,True,False,False,False,False,False,False,False,False,True,9,1.263457330415755,2.0463576158940397,1.4224049331963,1.8741721854304636,1.2827133479212254,1.13335930368894,3.0,1.770949720670391,3.76158940397351,1.9469026548672566,0
4228,5.0,1,0,1.0,1.0,2.0,4228,4228,2.0,3.0,0,3,0,0,4.0,422.8,17875984,0.2,True,False,0.0,1.0,0.0,True,False,0.75,True,False,False,True,False,False,False,False,False,False,False,True,False,0,1.0680127523910734,1.218487394957983,1.2883135059482156,1.319327731092437,1.2731137088204039,1.1053470439737765,1.0,1.383587786259542,3.3419354838709676,1.3888888888888888,-3
4229,4.0,1,0,1.0,1.0,6.0,4229,4229,7.0,6.0,2,3,0,1,3.0,422.90000000000003,17884441,0.7,True,False,0.6666666666666666,1.0,0.0,True,False,0.5,True,False,False,True,False,False,False,False,False,False,True,False,False,6,1.0680127523910734,1.2362948960302458,1.2883135059482156,1.3194706994328922,1.2731137088204039,1.0566018447486132,2.0,1.4006928406466512,3.3685258964143427,1.420911528150134,-1
4230,4.0,1,1,1.0,2.0,10.0,4230,4230,9.0,10.0,3,3,0,1,4.0,423.0,17892900,0.9,False,True,1.0,1.0,0.0,True,False,0.75,False,True,False,True,False,False,False,False,False,False,True,False,False,9,1.263457330415755,1.4364207221350078,1.4224049331963,1.3406593406593406,1.2827133479212254,1.086419194179608,2.0,1.4006928406466512,3.370860927152318,1.385395537525355,0
4231,4.0,1,1,1.0,2.0,3.0,4231,4231,2.0,3.0,2,3,0,0,3.0,423.1,17901361,0.2,False,True,0.6666666666666666,1.0,0.0,True,False,0.5,False,True,False,True,False,False,False,False,False,False,True,False,False,6,1.263457330415755,1.4364207221350078,1.4224049331963,1.3406593406593406,1.2827133479212254,1.086419194179608,2.0,1.4006928406466512,3.370860927152318,1.385395537525355,-1
4232,3.0,1,1,1.0,2.0,1.0,4232,4232,2.0,2.0,2,3,0,0,4.0,423.20000000000005,17909824,0.2,False,True,0.6666666666666666,1.0,0.0,True,False,0.75,False,True,False,True,False,False,False,False,False,True,False,False,False,6,1.263457330415755,1.1003271537622683,1.4224049331963,1.1472191930207198,1.2827133479212254,0.9805810492578442,1.0,1.2040208488458675,3.4656019656019654,1.1695827725437415,-1
4233,3.0,4,0,1.0,1.0,1.0,4233,4233,1.0,1.0,0,3,0,0,2.0,423.3,17918289,0.1,True,False,0.0,1.0,0.0,True,False,0.25,True,False,False,False,False,False,True,False,False,True,False,False,False,0,1.0680127523910734,0.9485924112607099,0.9508196721311475,1.237454100367197,1.2731137088204039,0.9986761342736845,0.0,1.131578947368421,3.4115168539325844,1.5789473684210527,-3
4234,6.0,2,0,1.0,1.0,3.0,4234,4234,5.0,3.0,3,3,0,1,2.0,423.40000000000003,17926756,0.5,True,False,1.0,1.0,0.0,True,False,0.25,True,False,False,False,True,False,False,False,False,False,False,False,True,9,1.0680127523910734,1.696969696969697,0.9035087719298246,1.5252525252525253,1.2731137088204039,1.1379765918340115,1.0,2.1666666666666665,3.4536082474226806,2.7777777777777777,0
4235,4.0,1,0,1.0,1.0,5.0,4235,4235,8.0,5.0,2,3,0,1,3.0,423.5,17935225,0.8,True,False,0.6666666666666666,1.0,0.0,True,False,0.5,True,False,False,True,False,False,False,False,False,False,True,False,False,6,1.0680127523910734,1.2362948960302458,1.2883135059482156,1.3194706994328922,1.2731137088204039,1.0566018447486132,2.0,1.4006928406466512,3.3685258964143427,1.420911528150134,-1
4236,6.0,1,1,1.0,2.0,9.0,4236,4236,9.0,9.0,3,3,0,1,4.0,423.6,17943696,0.9,False,True,1.0,1.0,0.0,True,False,0.75,False,True,False,True,False,False,False,False,False,False,False,False,True,9,1.263457330415755,2.0463576158940397,1.4224049331963,1.8741721854304636,1.2827133479212254,1.13335930368894,3.0,1.770949720670391,3.76158940397351,1.9469026548672566,0
