,Unnamed: 0,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,BinaryHouseVal
15993,15993,-122.47,37.76,34.0,2807.0,487.0,1152.0,445.0,5.1893,NEAR BAY,1
15994,15994,-122.47,37.76,48.0,2464.0,459.0,1179.0,458.0,4.4946,NEAR BAY,1
15995,15995,-122.46,37.75,52.0,1590.0,236.0,622.0,232.0,5.8151,NEAR BAY,1
15996,15996,-122.46,37.75,52.0,1207.0,152.0,465.0,162.0,10.7569,NEAR BAY,1
15997,15997,-122.47,37.75,51.0,2713.0,396.0,1090.0,401.0,9.3603,NEAR BAY,1
15998,15998,-122.47,37.75,46.0,3238.0,544.0,1293.0,470.0,6.1592,NEAR BAY,1
15999,15999,-122.47,37.75,52.0,1598.0,285.0,689.0,265.0,4.6071,NEAR BAY,1
16000,16000,-122.47,37.74,52.0,1538.0,305.0,819.0,319.0,4.0846,NEAR BAY,1
16001,16001,-122.45,37.75,36.0,2303.0,381.0,862.0,371.0,6.0274,NEAR BAY,1
16002,16002,-122.45,37.75,36.0,1997.0,356.0,772.0,348.0,4.95,NEAR BAY,1
16003,16003,-122.45,37.75,35.0,1363.0,302.0,1786.0,301.0,3.0804,NEAR BAY,1
16004,16004,-122.46,37.75,52.0,1849.0,287.0,695.0,258.0,6.5372,NEAR BAY,1
16005,16005,-122.45,37.74,52.0,1596.0,276.0,642.0,273.0,4.375,NEAR BAY,1
16006,16006,-122.46,37.74,51.0,1905.0,291.0,707.0,284.0,6.2561,NEAR BAY,1
16007,16007,-122.45,37.74,46.0,6429.0,1093.0,2535.0,1109.0,5.0887,NEAR BAY,1
16008,16008,-122.44,37.73,43.0,3700.0,684.0,1488.0,623.0,5.5622,NEAR BAY,1
16009,16009,-122.45,37.74,38.0,5688.0,930.0,2263.0,908.0,6.203,NEAR BAY,1
16010,16010,-122.46,37.74,52.0,2180.0,326.0,856.0,326.0,5.3961,NEAR BAY,1
16011,16011,-122.46,37.74,52.0,2053.0,281.0,791.0,287.0,10.959,NEAR BAY,1
16012,16012,-122.47,37.74,52.0,2055.0,265.0,735.0,252.0,8.1189,NEAR BAY,1
16013,16013,-122.47,37.74,52.0,3797.0,668.0,1633.0,658.0,5.6787,NEAR BAY,1
16014,16014,-122.47,37.74,52.0,3688.0,640.0,1605.0,567.0,4.9537,NEAR BAY,1
16015,16015,-122.46,37.73,52.0,2673.0,349.0,876.0,338.0,7.8476,NEAR BAY,1
16016,16016,-122.46,37.73,52.0,3547.0,506.0,1276.0,491.0,8.0069,NEAR BAY,1
16017,16017,-122.46,37.72,52.0,2951.0,406.0,1115.0,397.0,6.7228,NEAR OCEAN,1
16018,16018,-122.47,37.73,52.0,2134.0,277.0,936.0,285.0,5.9245,NEAR OCEAN,1
16019,16019,-122.47,37.73,52.0,2151.0,280.0,762.0,274.0,10.7309,NEAR OCEAN,1
16020,16020,-122.47,37.73,50.0,1653.0,252.0,641.0,224.0,10.6605,NEAR OCEAN,1
16021,16021,-122.47,37.72,46.0,1836.0,319.0,767.0,302.0,5.9114,NEAR OCEAN,1
16022,16022,-122.46,37.73,52.0,2401.0,346.0,812.0,328.0,6.8322,NEAR BAY,1
16023,16023,-122.45,37.73,52.0,2510.0,438.0,1153.0,407.0,5.1238,NEAR BAY,1
16024,16024,-122.46,37.73,52.0,2857.0,469.0,1431.0,496.0,5.2088,NEAR BAY,1
16026,16026,-122.44,37.73,52.0,2838.0,567.0,1411.0,526.0,3.8304,NEAR BAY,1
16027,16027,-122.45,37.73,52.0,1350.0,241.0,752.0,246.0,3.2448,NEAR BAY,1
16028,16028,-122.45,37.73,52.0,2035.0,424.0,1193.0,430.0,5.0634,NEAR BAY,1
16029,16029,-122.44,37.73,46.0,3581.0,758.0,1670.0,703.0,4.1932,NEAR BAY,1
16030,16030,-122.45,37.72,52.0,982.0,197.0,653.0,171.0,4.2167,NEAR BAY,1
16031,16031,-122.45,37.72,46.0,1406.0,235.0,771.0,239.0,4.7143,NEAR BAY,1
16032,16032,-122.45,37.72,47.0,1773.0,345.0,1083.0,315.0,4.475,NEAR BAY,1
16033,16033,-122.45,37.72,51.0,2690.0,554.0,1795.0,539.0,3.6581,NEAR BAY,1
16034,16034,-122.46,37.72,47.0,1723.0,389.0,1216.0,399.0,3.3208,NEAR OCEAN,1
16035,16035,-122.46,37.72,49.0,1207.0,255.0,658.0,220.0,4.0859,NEAR OCEAN,1
16036,16036,-122.46,37.72,48.0,1690.0,339.0,962.0,317.0,3.2875,NEAR OCEAN,1
16037,16037,-122.46,37.72,45.0,2399.0,419.0,1225.0,399.0,4.0855,NEAR OCEAN,1
16039,16039,-122.47,37.71,44.0,2547.0,511.0,1577.0,516.0,4.1939,NEAR OCEAN,1
16040,16040,-122.47,37.71,42.0,1961.0,427.0,1211.0,409.0,3.5156,NEAR OCEAN,1
16041,16041,-122.47,37.72,43.0,968.0,199.0,434.0,162.0,2.5333,NEAR OCEAN,1
16042,16042,-122.47,37.72,46.0,1453.0,306.0,817.0,310.0,3.0,NEAR OCEAN,1
16043,16043,-122.47,37.72,49.0,1690.0,307.0,770.0,294.0,4.5913,NEAR OCEAN,1
16044,16044,-122.45,37.72,45.0,964.0,173.0,613.0,201.0,2.9119,NEAR BAY,1
16045,16045,-122.45,37.71,45.0,2253.0,431.0,1382.0,392.0,4.2562,NEAR OCEAN,1
16046,16046,-122.46,37.71,52.0,1642.0,351.0,1138.0,340.0,4.1406,NEAR OCEAN,1
16047,16047,-122.46,37.71,49.0,1711.0,348.0,1138.0,325.0,2.875,NEAR OCEAN,1
16048,16048,-122.46,37.72,37.0,1833.0,388.0,1093.0,363.0,3.0703,NEAR OCEAN,1
16049,16049,-122.48,37.76,48.0,2660.0,616.0,1491.0,602.0,3.9758,NEAR BAY,1
16050,16050,-122.48,37.76,48.0,2304.0,558.0,1273.0,512.0,3.275,NEAR BAY,1
16051,16051,-122.48,37.76,52.0,2684.0,574.0,1395.0,549.0,3.9097,NEAR BAY,1
16052,16052,-122.48,37.76,50.0,2236.0,484.0,1171.0,467.0,4.0977,NEAR BAY,1
16053,16053,-122.48,37.76,52.0,1845.0,336.0,1015.0,337.0,4.1397,NEAR BAY,1
16054,16054,-122.48,37.76,52.0,3260.0,653.0,1594.0,632.0,4.4094,NEAR BAY,1
16055,16055,-122.49,37.76,52.0,1382.0,230.0,708.0,279.0,5.8096,NEAR BAY,1
16056,16056,-122.49,37.76,52.0,2564.0,502.0,1092.0,459.0,3.5302,NEAR BAY,1
16057,16057,-122.49,37.76,52.0,2245.0,425.0,1091.0,409.0,3.5909,NEAR BAY,1
16058,16058,-122.49,37.76,52.0,1792.0,305.0,782.0,287.0,4.0391,NEAR BAY,1
16059,16059,-122.49,37.76,48.0,1351.0,270.0,650.0,265.0,3.5278,NEAR BAY,1
16060,16060,-122.49,37.76,49.0,1724.0,295.0,795.0,297.0,4.3977,NEAR BAY,1
16061,16061,-122.49,37.76,49.0,1637.0,304.0,729.0,281.0,4.3281,NEAR BAY,1
16062,16062,-122.48,37.75,51.0,2095.0,410.0,1126.0,429.0,4.4,NEAR BAY,1
16063,16063,-122.48,37.75,52.0,2515.0,494.0,1583.0,477.0,4.3393,NEAR BAY,1
16064,16064,-122.48,37.74,52.0,2453.0,508.0,1056.0,453.0,3.6859,NEAR OCEAN,1
16065,16065,-122.48,37.75,49.0,2203.0,407.0,1052.0,405.0,4.4375,NEAR BAY,1
16066,16066,-122.48,37.75,48.0,2555.0,548.0,1285.0,482.0,3.7734,NEAR BAY,1
16067,16067,-122.48,37.75,52.0,2074.0,401.0,1136.0,409.0,4.7703,NEAR BAY,1
16068,16068,-122.49,37.75,48.0,2181.0,419.0,1041.0,379.0,3.7361,NEAR OCEAN,1
16069,16069,-122.49,37.75,47.0,2140.0,425.0,1105.0,401.0,3.7054,NEAR OCEAN,1
16070,16070,-122.49,37.75,45.0,2341.0,461.0,1092.0,438.0,4.8036,NEAR OCEAN,1
16071,16071,-122.49,37.75,43.0,2044.0,393.0,979.0,378.0,3.9205,NEAR OCEAN,1
16072,16072,-122.49,37.75,48.0,2387.0,424.0,1041.0,408.0,3.7562,NEAR OCEAN,1
16073,16073,-122.49,37.75,52.0,2226.0,385.0,1177.0,416.0,4.8516,NEAR OCEAN,1
16074,16074,-122.49,37.74,52.0,2189.0,433.0,1147.0,420.0,3.4583,NEAR OCEAN,1
16075,16075,-122.48,37.74,52.0,2285.0,435.0,1211.0,442.0,4.0208,NEAR OCEAN,1
16076,16076,-122.48,37.74,52.0,2166.0,423.0,1072.0,370.0,4.131,NEAR OCEAN,1
16077,16077,-122.48,37.74,52.0,2841.0,517.0,1372.0,517.0,3.9236,NEAR OCEAN,1
16078,16078,-122.49,37.73,48.0,1190.0,182.0,497.0,199.0,6.2642,NEAR OCEAN,1
16079,16079,-122.49,37.74,48.0,1186.0,213.0,487.0,207.0,3.8333,NEAR OCEAN,1
16080,16080,-122.49,37.74,52.0,2442.0,449.0,1188.0,436.0,4.3909,NEAR OCEAN,1
16081,16081,-122.49,37.74,52.0,2302.0,457.0,1154.0,424.0,4.5744,NEAR OCEAN,1
16082,16082,-122.48,37.73,52.0,1597.0,240.0,566.0,231.0,5.1681,NEAR OCEAN,1
16083,16083,-122.48,37.73,47.0,2382.0,392.0,867.0,376.0,5.2598,NEAR OCEAN,1
16084,16084,-122.49,37.73,39.0,1937.0,336.0,742.0,307.0,5.1991,NEAR OCEAN,1
16085,16085,-122.49,37.73,37.0,1399.0,224.0,530.0,235.0,3.9219,NEAR OCEAN,1
16086,16086,-122.49,37.73,36.0,1821.0,292.0,742.0,298.0,5.6204,NEAR OCEAN,1
16087,16087,-122.48,37.73,38.0,3195.0,828.0,2410.0,778.0,3.1359,NEAR OCEAN,1
16088,16088,-122.47,37.72,47.0,1176.0,286.0,564.0,258.0,3.2059,NEAR OCEAN,1
16089,16089,-122.48,37.71,43.0,3850.0,1018.0,1497.0,829.0,3.5296,NEAR OCEAN,1
16090,16090,-122.48,37.72,45.0,1405.0,338.0,733.0,342.0,4.1116,NEAR OCEAN,1
16091,16091,-122.48,37.72,46.0,2403.0,638.0,1281.0,603.0,3.2321,NEAR OCEAN,0
16092,16092,-122.5,37.76,52.0,2018.0,422.0,1142.0,463.0,3.7083,NEAR OCEAN,1
16093,16093,-122.5,37.76,43.0,2108.0,456.0,1299.0,447.0,3.1406,NEAR OCEAN,1
16094,16094,-122.5,37.76,50.0,1993.0,410.0,1009.0,374.0,3.9464,NEAR OCEAN,1
16095,16095,-122.5,37.76,48.0,1408.0,295.0,891.0,269.0,3.8333,NEAR OCEAN,1
16096,16096,-122.5,37.76,46.0,1491.0,285.0,841.0,306.0,4.5329,NEAR OCEAN,1
16097,16097,-122.5,37.75,45.0,1672.0,344.0,838.0,314.0,4.1419,NEAR OCEAN,1
16098,16098,-122.5,37.75,43.0,2373.0,481.0,1247.0,454.0,4.0985,NEAR OCEAN,1
16099,16099,-122.51,37.76,43.0,2345.0,624.0,1439.0,614.0,2.8448,NEAR OCEAN,1
16100,16100,-122.51,37.76,43.0,2527.0,619.0,1332.0,558.0,3.0465,NEAR OCEAN,1
16101,16101,-122.51,37.76,40.0,2320.0,562.0,1499.0,521.0,3.2792,NEAR OCEAN,1
16102,16102,-122.5,37.76,46.0,2226.0,480.0,1272.0,468.0,4.2644,NEAR OCEAN,1
16103,16103,-122.5,37.76,45.0,1673.0,377.0,1078.0,393.0,3.3393,NEAR OCEAN,1
16106,16106,-122.54,37.76,45.0,1592.0,325.0,920.0,322.0,3.96,NEAR OCEAN,1
16107,16107,-122.5,37.75,44.0,1739.0,343.0,872.0,330.0,2.9632,NEAR OCEAN,1
16108,16108,-122.5,37.74,40.0,2310.0,445.0,1266.0,490.0,3.7969,NEAR OCEAN,1
16109,16109,-122.5,37.74,45.0,1771.0,349.0,1098.0,342.0,3.7552,NEAR OCEAN,1
16110,16110,-122.49,37.74,44.0,1472.0,275.0,820.0,310.0,5.6826,NEAR OCEAN,1
16111,16111,-122.5,37.74,44.0,2374.0,496.0,1087.0,426.0,3.5,NEAR OCEAN,1
16112,16112,-122.5,37.74,44.0,2527.0,518.0,1434.0,444.0,3.875,NEAR OCEAN,1
16113,16113,-122.5,37.75,46.0,2298.0,457.0,1429.0,477.0,4.0217,NEAR OCEAN,1
16114,16114,-122.5,37.74,44.0,2792.0,615.0,1640.0,579.0,4.0625,NEAR OCEAN,1
16115,16115,-122.5,37.74,42.0,1667.0,395.0,1041.0,387.0,3.9583,NEAR OCEAN,1
16116,16116,-122.5,37.74,44.0,2082.0,470.0,1154.0,403.0,4.3611,NEAR OCEAN,1
16117,16117,-122.54,37.74,42.0,2006.0,415.0,1230.0,435.0,4.1786,NEAR OCEAN,1
16118,16118,-122.46,37.79,52.0,2005.0,359.0,847.0,356.0,4.1029,NEAR BAY,1
16119,16119,-122.46,37.78,52.0,2165.0,580.0,1067.0,530.0,2.9293,NEAR BAY,1
16120,16120,-122.46,37.78,52.0,2594.0,622.0,1421.0,593.0,3.0265,NEAR BAY,1
16121,16121,-122.46,37.79,52.0,2059.0,416.0,999.0,402.0,3.7419,NEAR BAY,1
16122,16122,-122.46,37.78,52.0,3429.0,773.0,1584.0,696.0,3.7887,NEAR BAY,1
16123,16123,-122.47,37.78,51.0,1485.0,386.0,880.0,385.0,2.7431,NEAR BAY,1
16124,16124,-122.47,37.78,52.0,2635.0,587.0,1302.0,577.0,3.7292,NEAR BAY,1
16125,16125,-122.47,37.79,52.0,2844.0,623.0,1380.0,596.0,4.75,NEAR BAY,1
16126,16126,-122.47,37.79,52.0,437.0,105.0,194.0,87.0,2.8125,NEAR BAY,1
16127,16127,-122.47,37.79,52.0,2383.0,477.0,990.0,464.0,3.9688,NEAR BAY,1
16128,16128,-122.47,37.78,52.0,2388.0,507.0,1078.0,494.0,3.5221,NEAR BAY,1
16129,16129,-122.47,37.78,52.0,1941.0,436.0,955.0,425.0,4.1339,NEAR BAY,1
16130,16130,-122.48,37.78,48.0,2835.0,728.0,1674.0,684.0,3.129,NEAR BAY,1
16131,16131,-122.48,37.79,52.0,4683.0,1055.0,2246.0,975.0,4.1148,NEAR BAY,1
16132,16132,-122.48,37.78,44.0,3371.0,794.0,1738.0,753.0,3.1653,NEAR BAY,1
16133,16133,-122.49,37.78,32.0,3028.0,815.0,1704.0,718.0,3.2028,NEAR BAY,1
16134,16134,-122.49,37.78,46.0,3304.0,792.0,1783.0,777.0,3.6148,NEAR BAY,1
16135,16135,-122.48,37.79,52.0,1647.0,236.0,546.0,227.0,9.1881,NEAR BAY,1
16136,16136,-122.49,37.79,52.0,3146.0,478.0,1143.0,455.0,6.1407,NEAR BAY,1
16137,16137,-122.49,37.79,52.0,2488.0,281.0,805.0,295.0,10.7058,NEAR BAY,1
16138,16138,-122.46,37.78,52.0,4140.0,984.0,2030.0,892.0,3.4236,NEAR BAY,1
16139,16139,-122.46,37.78,52.0,2632.0,542.0,1364.0,544.0,3.4605,NEAR BAY,1
16140,16140,-122.46,37.78,52.0,2051.0,552.0,1400.0,510.0,3.2396,NEAR BAY,1
16141,16141,-122.46,37.78,52.0,3088.0,727.0,1636.0,662.0,2.8553,NEAR BAY,1
16142,16142,-122.46,37.77,52.0,3193.0,688.0,2099.0,681.0,3.9375,NEAR BAY,1
16143,16143,-122.47,37.77,52.0,2241.0,443.0,1042.0,377.0,4.1635,NEAR BAY,1
16144,16144,-122.47,37.78,52.0,2275.0,412.0,1166.0,424.0,4.0652,NEAR BAY,1
16145,16145,-122.47,37.78,52.0,2169.0,522.0,1220.0,505.0,3.1989,NEAR BAY,1
16146,16146,-122.47,37.78,52.0,2951.0,647.0,1448.0,591.0,3.1392,NEAR BAY,1
16147,16147,-122.47,37.78,52.0,3021.0,569.0,1479.0,514.0,4.0208,NEAR BAY,1
16148,16148,-122.47,37.78,52.0,2042.0,378.0,1153.0,408.0,4.1856,NEAR BAY,1
16149,16149,-122.47,37.77,52.0,3143.0,635.0,1350.0,623.0,3.8571,NEAR BAY,1
16150,16150,-122.48,37.78,52.0,3047.0,641.0,1427.0,620.0,3.4883,NEAR BAY,1
16151,16151,-122.48,37.78,52.0,2666.0,515.0,1362.0,494.0,4.218,NEAR BAY,1
16152,16152,-122.48,37.77,52.0,2556.0,595.0,1202.0,568.0,3.8899,NEAR BAY,1
16153,16153,-122.48,37.78,50.0,2159.0,437.0,1111.0,417.0,3.5588,NEAR BAY,1
16154,16154,-122.48,37.78,52.0,2910.0,611.0,1508.0,515.0,3.5865,NEAR BAY,1
16155,16155,-122.49,37.78,47.0,2695.0,643.0,1505.0,644.0,3.0877,NEAR BAY,1
16156,16156,-122.49,37.78,52.0,3440.0,722.0,1663.0,665.0,3.0278,NEAR BAY,1
16157,16157,-122.49,37.77,52.0,2342.0,458.0,1170.0,458.0,3.7036,NEAR BAY,1
16158,16158,-122.5,37.77,52.0,2433.0,454.0,1070.0,420.0,4.125,NEAR BAY,1
16159,16159,-122.49,37.78,52.0,2050.0,439.0,1109.0,437.0,2.6719,NEAR BAY,1
16160,16160,-122.49,37.78,42.0,2723.0,579.0,1419.0,519.0,3.6429,NEAR BAY,1
16161,16161,-122.49,37.78,49.0,2176.0,441.0,1040.0,448.0,4.2414,NEAR BAY,1
16162,16162,-122.5,37.78,50.0,1922.0,427.0,1049.0,443.0,3.5833,NEAR BAY,1
16163,16163,-122.5,37.77,52.0,1769.0,414.0,1032.0,380.0,3.9954,NEAR BAY,1
16164,16164,-122.5,37.77,52.0,2299.0,441.0,1252.0,415.0,5.0562,NEAR BAY,1
16165,16165,-122.5,37.77,52.0,2739.0,569.0,1312.0,531.0,3.5833,NEAR BAY,1
16166,16166,-122.5,37.78,46.0,2646.0,607.0,1418.0,563.0,3.7167,NEAR BAY,1
16167,16167,-122.51,37.78,45.0,2564.0,499.0,1056.0,460.0,4.7328,NEAR BAY,1
16168,16168,-122.51,37.78,47.0,2496.0,494.0,1201.0,454.0,4.0353,NEAR BAY,1
16169,16169,-122.55,37.79,32.0,2131.0,625.0,1229.0,572.0,2.9201,NEAR OCEAN,1
16170,16170,-122.47,37.81,45.0,6927.0,1258.0,4715.0,1165.0,3.4051,NEAR BAY,1
16171,16171,-122.5,37.79,52.0,8.0,1.0,13.0,1.0,15.0001,NEAR BAY,1
16172,16172,-122.54,37.72,17.0,2975.0,968.0,1453.0,828.0,3.527,NEAR OCEAN,1
16173,16173,-122.42,37.72,42.0,4219.0,1125.0,3549.0,993.0,1.2387,NEAR BAY,1
16174,16174,-122.36,37.72,10.0,479.0,125.0,355.0,108.0,2.7083,NEAR BAY,1
16175,16175,-122.39,37.74,52.0,126.0,24.0,37.0,27.0,10.2264,NEAR BAY,1
16176,16176,-122.4,37.75,26.0,54.0,9.0,23.0,9.0,6.1359,NEAR BAY,1
16177,16177,-122.38,37.71,47.0,1088.0,190.0,558.0,166.0,4.2708,NEAR BAY,1
16178,16178,-122.4,37.71,47.0,1649.0,328.0,1183.0,356.0,3.3625,NEAR BAY,1
16179,16179,-121.28,37.96,28.0,1942.0,724.0,1618.0,638.0,0.9365,INLAND,0
16180,16180,-121.28,37.95,49.0,1200.0,364.0,1448.0,318.0,1.1094,INLAND,0
16181,16181,-121.28,37.95,46.0,1026.0,330.0,1109.0,333.0,1.2904,INLAND,0
16182,16182,-121.29,37.96,52.0,888.0,324.0,630.0,258.0,1.2411,INLAND,0
16183,16183,-121.29,37.96,52.0,287.0,119.0,154.0,85.0,0.8738,INLAND,0
16184,16184,-121.29,37.95,16.0,761.0,306.0,438.0,282.0,0.7714,INLAND,0
16185,16185,-121.3,37.95,9.0,674.0,242.0,575.0,193.0,2.2024,INLAND,0
16186,16186,-121.29,37.95,52.0,107.0,79.0,167.0,53.0,0.7917,INLAND,0
16187,16187,-121.3,37.96,24.0,1212.0,366.0,1202.0,343.0,1.7875,INLAND,0
16188,16188,-121.31,37.96,48.0,1112.0,227.0,583.0,216.0,2.3393,INLAND,0
16189,16189,-121.29,37.97,52.0,1610.0,480.0,1025.0,440.0,1.2962,INLAND,0
16190,16190,-121.29,37.96,48.0,1778.0,541.0,1237.0,462.0,1.3438,INLAND,0
16191,16191,-121.29,37.96,50.0,1669.0,558.0,1340.0,484.0,1.3191,INLAND,0
16192,16192,-121.3,37.96,31.0,2668.0,812.0,1398.0,721.0,1.125,INLAND,0
16193,16193,-121.3,37.96,52.0,1475.0,238.0,736.0,260.0,3.6591,INLAND,0
16194,16194,-121.3,37.96,52.0,1354.0,314.0,679.0,311.0,1.7788,INLAND,0
16195,16195,-121.31,37.96,52.0,2654.0,468.0,1157.0,494.0,3.226,INLAND,0
16196,16196,-121.31,37.96,52.0,1829.0,301.0,694.0,319.0,3.3466,INLAND,0
16197,16197,-121.28,37.97,47.0,2348.0,507.0,1455.0,479.0,1.65,INLAND,0
16198,16198,-121.27,37.96,43.0,1624.0,448.0,1805.0,440.0,1.425,INLAND,0
16199,16199,-121.27,37.95,43.0,557.0,165.0,573.0,144.0,1.7212,INLAND,0
16200,16200,-121.27,37.95,52.0,1318.0,308.0,1368.0,310.0,1.8261,INLAND,0
16201,16201,-121.27,37.94,38.0,512.0,133.0,676.0,124.0,1.7386,INLAND,0
16202,16202,-121.28,37.94,44.0,1406.0,357.0,1489.0,386.0,1.4688,INLAND,0
16203,16203,-121.28,37.94,48.0,1766.0,444.0,1406.0,421.0,1.7039,INLAND,0
16204,16204,-121.29,37.95,52.0,288.0,86.0,272.0,54.0,0.696,INLAND,0
16205,16205,-121.29,37.94,40.0,2827.0,655.0,2037.0,574.0,2.0303,INLAND,0
16206,16206,-121.32,37.95,40.0,964.0,230.0,742.0,209.0,1.2625,INLAND,0
16207,16207,-121.31,37.94,41.0,375.0,108.0,323.0,98.0,1.9531,INLAND,0
16208,16208,-121.3,37.94,40.0,452.0,109.0,412.0,97.0,1.3417,INLAND,0
16209,16209,-121.3,37.94,52.0,24.0,6.0,23.0,5.0,2.375,INLAND,0
16210,16210,-121.32,37.94,36.0,40.0,10.0,64.0,14.0,2.625,INLAND,0
16211,16211,-121.31,37.96,52.0,1938.0,332.0,788.0,320.0,3.6094,INLAND,0
16212,16212,-121.32,37.96,47.0,1700.0,344.0,922.0,357.0,3.1845,INLAND,0
16213,16213,-121.32,37.96,46.0,1832.0,365.0,975.0,373.0,2.0398,INLAND,0
16214,16214,-121.33,37.96,42.0,1619.0,340.0,906.0,339.0,2.5488,INLAND,0
16215,16215,-121.34,37.96,27.0,1839.0,442.0,2010.0,416.0,2.1284,INLAND,0
16216,16216,-121.32,37.95,36.0,747.0,189.0,338.0,145.0,1.7885,INLAND,0
16217,16217,-121.32,37.96,5.0,123.0,21.0,50.0,20.0,2.7656,INLAND,0
16218,16218,-121.34,37.97,33.0,2493.0,454.0,1203.0,436.0,3.765,INLAND,0
16219,16219,-121.34,37.96,23.0,2830.0,659.0,1554.0,654.0,3.0354,INLAND,0
16220,16220,-121.35,37.97,33.0,3656.0,681.0,1698.0,671.0,3.1406,INLAND,0
16221,16221,-121.36,37.96,32.0,614.0,95.0,227.0,107.0,3.9922,INLAND,1
16222,16222,-121.35,37.96,21.0,1343.0,183.0,462.0,193.0,5.8995,INLAND,1
16223,16223,-121.32,37.98,37.0,3247.0,643.0,1737.0,665.0,3.066,INLAND,0
16224,16224,-121.33,37.98,36.0,3113.0,576.0,1746.0,544.0,3.4625,INLAND,0
16225,16225,-121.33,37.97,38.0,3166.0,575.0,1351.0,561.0,3.5404,INLAND,0
16226,16226,-121.32,37.97,46.0,2270.0,427.0,1097.0,453.0,3.3235,INLAND,0
16227,16227,-121.32,37.97,43.0,2453.0,490.0,1093.0,438.0,2.9107,INLAND,0
16228,16228,-121.33,37.96,20.0,1727.0,386.0,730.0,342.0,2.5195,INLAND,0
16229,16229,-121.33,37.97,43.0,1511.0,292.0,721.0,320.0,3.5703,INLAND,0
16230,16230,-121.33,37.97,36.0,1953.0,492.0,999.0,371.0,2.0043,INLAND,0
16231,16231,-121.31,37.98,47.0,3386.0,663.0,1228.0,619.0,3.0625,INLAND,0
16232,16232,-121.3,37.97,52.0,2980.0,537.0,1128.0,510.0,4.061,INLAND,0
16233,16233,-121.31,37.97,42.0,1824.0,277.0,720.0,309.0,5.1915,INLAND,1
16234,16234,-121.31,37.97,45.0,2604.0,454.0,988.0,442.0,3.6667,INLAND,0
16235,16235,-121.29,37.98,42.0,625.0,143.0,533.0,159.0,2.625,INLAND,0
16236,16236,-121.29,37.97,52.0,2995.0,555.0,1392.0,503.0,1.7794,INLAND,0
16237,16237,-121.29,37.98,49.0,2501.0,565.0,1171.0,550.0,2.5043,INLAND,0
16238,16238,-121.3,37.98,47.0,2373.0,461.0,990.0,444.0,4.175,INLAND,0
16239,16239,-121.3,37.97,52.0,2259.0,417.0,766.0,385.0,2.2981,INLAND,0
16240,16240,-121.29,37.99,41.0,930.0,191.0,463.0,185.0,3.4141,INLAND,0
16241,16241,-121.29,37.99,30.0,1271.0,528.0,2019.0,524.0,1.5152,INLAND,0
16242,16242,-121.3,37.99,38.0,2375.0,494.0,1167.0,471.0,2.6673,INLAND,0
16243,16243,-121.3,37.98,39.0,3375.0,659.0,1388.0,631.0,2.6364,INLAND,0
16244,16244,-121.28,37.99,42.0,495.0,116.0,284.0,97.0,2.8854,INLAND,0
16245,16245,-121.26,37.98,32.0,3274.0,820.0,2050.0,738.0,2.1265,INLAND,0
16246,16246,-121.27,37.98,43.0,2608.0,516.0,1322.0,528.0,2.5714,INLAND,0
16247,16247,-121.27,37.98,43.0,1005.0,200.0,492.0,172.0,2.6812,INLAND,0
16248,16248,-121.28,37.98,52.0,941.0,184.0,414.0,171.0,2.1429,INLAND,0
16249,16249,-121.29,37.99,45.0,965.0,198.0,498.0,195.0,1.6944,INLAND,0
16250,16250,-121.27,37.97,39.0,1023.0,243.0,550.0,224.0,1.1141,INLAND,0
16251,16251,-121.26,37.96,43.0,527.0,133.0,367.0,152.0,2.5,INLAND,0
16252,16252,-121.27,37.96,43.0,948.0,221.0,749.0,208.0,1.962,INLAND,0
16253,16253,-121.27,37.96,52.0,583.0,114.0,310.0,93.0,2.5625,INLAND,0
16254,16254,-121.26,37.98,41.0,1633.0,433.0,885.0,413.0,0.9782,INLAND,0
16255,16255,-121.25,37.98,39.0,1765.0,414.0,1056.0,414.0,1.5329,INLAND,0
16256,16256,-121.26,37.97,31.0,1189.0,295.0,891.0,292.0,2.5536,INLAND,0
16257,16257,-121.25,37.97,34.0,1288.0,344.0,846.0,293.0,1.7895,INLAND,0
16258,16258,-121.26,37.96,43.0,940.0,208.0,690.0,181.0,2.3056,INLAND,0
16259,16259,-121.26,37.97,41.0,2398.0,448.0,1143.0,444.0,3.0352,INLAND,0
16260,16260,-121.25,37.97,41.0,855.0,189.0,716.0,206.0,2.0375,INLAND,0
16261,16261,-121.26,37.96,35.0,1511.0,316.0,892.0,304.0,1.7898,INLAND,0
16262,16262,-121.25,37.95,40.0,1703.0,362.0,1208.0,373.0,2.0817,INLAND,0
16263,16263,-121.26,37.95,44.0,819.0,184.0,677.0,183.0,1.725,INLAND,0
16264,16264,-121.26,37.95,39.0,1841.0,428.0,1368.0,390.0,2.1583,INLAND,0
16265,16265,-121.27,37.96,41.0,461.0,101.0,382.0,79.0,1.275,INLAND,0
16266,16266,-121.26,37.96,40.0,535.0,105.0,335.0,102.0,2.5234,INLAND,0
16267,16267,-121.25,37.96,26.0,2205.0,478.0,1730.0,472.0,2.4866,INLAND,0
16268,16268,-121.24,37.96,29.0,874.0,217.0,788.0,222.0,1.9187,INLAND,0
16269,16269,-121.25,37.95,46.0,2001.0,428.0,1384.0,401.0,1.9402,INLAND,0
16270,16270,-121.24,37.95,36.0,361.0,63.0,169.0,62.0,3.7734,INLAND,0
